t,reward,oracle,regret,sales,health,roll_reward,roll_regret,roll_sales,roll_health
13009,8.549333333333333,12.216000000000001,3.666666666666668,67.0,4.89,7.581198634007003,4.526735570451107,74.6598001537279,5.092535741737125
13010,10.370761904761906,12.224,1.853238095238094,275.0,4.56,7.5814130343813595,4.526530090666678,74.67519790946122,5.0924948120820845
13011,6.9115,12.216000000000001,5.304500000000001,31.0,5.25,7.581361550133406,4.526589879316334,74.67184137719029,5.092506916692284
13012,3.4739999999999998,12.216000000000001,8.742,19.0,5.26,7.581045914880187,4.526913817694931,74.66756320602474,5.092519787904402
13013,12.224,12.224,0.0,44.0,5.25,7.581402680984775,4.526565968162298,74.6652067004764,5.092531888735207
13014,5.103999999999999,12.224,7.120000000000001,36.0,5.26,7.581212331182164,4.526765233166665,74.66223588167499,5.092544756050711
13015,8.49265671641791,12.216000000000001,3.723343283582091,45.0,5.25,7.581282356104202,4.52670350744835,74.6599569760295,5.092556853103872
13016,3.4137106109324757,12.224,8.810289389067524,37.0,5.26,7.580962192337959,4.527032583724114,74.65706383959437,5.092569716524545
13017,6.8468724832214765,12.208,5.361127516778524,70.0,4.89,7.580905801977757,4.527096656157133,74.6567060992472,5.092554155784298
13018,12.216000000000001,12.216000000000001,0.0,340.0,4.35,7.581261827340536,4.52674892617356,74.67708733389661,5.092497119594439
13019,12.224,12.224,0.0,38.0,5.25,7.581618412453643,4.526401249604729,74.67427035330262,5.092509216589862
13020,3.300233183856502,12.224,8.923766816143498,25.0,5.26,7.581289606276806,4.526738962957508,74.67045541817065,5.092522079717379
13021,12.224,12.224,0.0,57.0,5.25,7.581646134490116,4.52639134055212,74.669098448779,5.092534172938104
13022,3.218764397905759,12.224,9.005235602094242,23.0,5.26,7.581311120919005,4.52673525856345,74.66513092221454,5.092547032173846
13023,4.168444444444444,12.224,8.055555555555557,45.0,5.25,7.581049076487457,4.527006206067826,74.66285319410319,5.092559121621622
13024,9.420969696969697,12.224,2.8030303030303028,95.0,5.26,7.581190337187687,4.526873847073351,74.66441458733205,5.0925719769673705
13025,8.335111111111111,12.216000000000001,3.88088888888889,12.0,5.25,7.581248215337075,4.526824255106654,74.6596038691847,5.092584062643943
13026,3.021101449275362,12.224,9.202898550724639,23.0,5.26,7.580898161850771,4.527183207612651,74.65563828970599,5.092596914101481
13027,7.18951724137931,12.208,5.01848275862069,78.0,5.25,7.580868120330932,4.527220918662008,74.65589499539453,5.092608996008597
13028,2.5790295857988164,12.216000000000001,9.636970414201185,8.0,5.26,7.580484219913822,4.527613101446223,74.65077903139151,5.092621843579707
13029,12.216000000000001,12.216000000000001,0.0,104.0,4.89,7.580839977072692,4.52726562538318,74.65303146584804,5.0926062931696086
13030,6.693611940298507,12.224,5.530388059701493,63.0,4.89,7.580771891120979,4.5273426050803875,74.65213721126544,5.0925907451461905
13031,10.001777777777777,12.224,2.222222222222223,57.0,5.25,7.58095766505335,4.527165723528603,74.65078268876611,5.092602823818294
13032,6.179223880597014,12.216000000000001,6.036776119402987,54.0,5.26,7.580850112395907,4.527281553375597,74.649198189212,5.092615667919896
13033,12.224,12.224,0.0,31.0,5.25,7.5812063460837695,4.526934209386539,74.64584931717047,5.092627742826454
13034,3.381894736842105,12.216000000000001,8.834105263157896,12.0,5.26,7.5808841894585886,4.527264640614293,74.64104334484081,5.092640583045646
13035,5.438285714285714,12.216000000000001,6.777714285714287,10.0,5.25,7.580719829342358,4.527437274063595,74.63608468855477,5.0926526541884005
13036,3.2378248847926265,12.224,8.986175115207374,24.0,5.26,7.580386708613314,4.52777928049461,74.63220065966097,5.0926654905269615
13037,12.224,12.224,0.0,30.0,5.25,7.580742868552828,4.52743200489402,74.62877741984967,5.092677557907654
13038,5.224,12.216000000000001,6.992000000000001,37.0,5.26,7.5805621228768905,4.527621020002166,74.62589155610092,5.092690390367359
13039,12.216000000000001,12.216000000000001,0.0,28.0,5.08,7.5809176012417,4.527273809801246,74.62231595092024,5.092689417177914
13040,6.357414141414141,12.224,5.866585858585859,83.0,4.47,7.5808237814840265,4.527376509904672,74.6229583620888,5.092641668583697
13041,11.599,12.216000000000001,0.6170000000000009,16.0,5.25,7.581131876578223,4.527076680391567,74.61846342585493,5.092653734089864
13042,3.133090909090909,12.224,9.090909090909092,13.0,5.26,7.580790847599654,4.527426587039617,74.61373917043625,5.092666564440695
13043,12.224,12.224,0.0,56.0,5.25,7.581146812729399,4.527079498218164,74.6123121741797,5.0926786261882855
13044,5.772387096774193,12.216000000000001,6.443612903225808,33.0,5.26,7.5810081573276396,4.527226415305554,74.6091222690686,5.092691452663856
13045,12.216000000000001,12.216000000000001,0.0,23.0,5.08,7.581363438014645,4.526879395037633,74.60516633450867,5.092690479840565
13046,12.216000000000001,12.216000000000001,0.0,139.0,4.47,7.581718664239983,4.5265324279651225,74.61010193914309,5.0926427531233225
13047,12.224,12.224,0.0,74.0,5.25,7.582074449136959,4.526185514075793,74.61005518087063,5.09265481299816
13048,4.18478431372549,12.216000000000001,8.03121568627451,31.0,5.26,7.58181410044086,4.526454119346098,74.60671315809641,5.092667637366848
13049,10.216000000000001,12.224,2.007999999999999,130.0,5.08,7.582015953766497,4.526261134356109,74.61095785440612,5.092666666666667
13050,4.823003891050584,12.216000000000001,7.392996108949417,135.0,4.47,7.581804551417043,4.526480790702336,74.61558501264271,5.092618956401808
13051,12.224,12.224,0.0,217.0,5.25,7.582160220697504,4.526133987086744,74.62649402390439,5.092631014403923
13052,3.4188051948051945,12.216000000000001,8.797194805194806,46.0,5.26,7.58184126298465,4.526461196220131,74.62430092698996,5.092643836665901
13053,10.014697674418604,12.216000000000001,2.2013023255813966,87.0,5.25,7.582027631638812,4.526283077722304,74.62524896583423,5.092655890914662
13054,5.687414634146341,12.216000000000001,6.52858536585366,73.0,5.26,7.581882506169835,4.526436452083708,74.62512447338185,5.092668709306778
13055,6.795428571428571,12.216000000000001,5.42057142857143,19.0,5.25,7.5818222691956665,4.5265049366866865,74.62086397058823,5.092680759803921
13056,3.5283478260869563,12.224,8.695652173913043,25.0,5.26,7.581511824649208,4.526824240296798,74.61706364402237,5.092693574327947
13057,12.224,12.224,0.0,107.0,5.25,7.581867352921177,4.526477569731605,74.61954357482003,5.092705621075203
13058,5.781312252964426,12.216000000000001,6.434687747035575,90.0,5.26,7.581729474438907,4.526623691959746,74.6207213416035,5.092718431732904
13059,12.224,12.224,0.0,36.0,5.25,7.582084931600129,4.5262770898393825,74.61776416539051,5.092730474732006
13060,4.152571428571428,12.224,8.071428571428573,28.0,5.26,7.581822354959517,4.5265485201649,74.61419493147538,5.09274328152515
13061,12.224,12.224,0.0,219.0,5.25,7.58217775058385,4.5262019768698325,74.6252488133517,5.092755320777829
13062,3.66978313253012,12.216000000000001,8.54621686746988,60.0,5.26,7.5818782485844585,4.526509717426412,74.62412921993416,5.092768123708184
13063,12.224,12.224,0.0,101.0,5.25,7.582233585521952,4.526163230154717,74.62614819350888,5.092780159216167
13064,4.088406779661017,12.224,8.135593220338983,33.0,5.26,7.581966166707879,4.526439497279875,74.62296211251436,5.092792958285496
13065,12.224,12.224,0.0,83.0,5.25,7.58232144252552,4.526093068418917,74.62360324506352,5.092804990050513
13066,4.839384615384615,12.224,7.384615384615385,35.0,5.26,7.5821115292457195,4.526311827301307,74.62057090380347,5.092817785260579
13067,6.839384615384615,12.216000000000001,5.376615384615386,20.0,5.25,7.582054693699817,4.52637689491359,74.616391184573,5.092829813284358
13068,2.6098520900321542,12.224,9.614147909967846,12.0,5.26,7.58167423592924,4.52676619562635,74.61159996939323,5.092842604636927
